13, https://ar.wikipedia.org/, https://www.wikipedia.org/, 1, 2
14, https://ar.wikipedia.org/, https://www.wikipedia.org/, 1, 3
300, https://ar.wikipedia.org/, https://www.wikipedia.org/, 1, 2
2001, https://ar.wikipedia.org/, https://www.wikipedia.org/, 1, 2
2003, https://ar.wikipedia.org/, https://www.wikipedia.org/, 1, 2
16, https://ar.wikipedia.org/, https://www.wikipedia.org/, 1, 1
15, https://ar.wikipedia.org/, https://www.wikipedia.org/, 1, 1
28, https://ar.wikipedia.org/, https://www.wikipedia.org/, 1, 1
630, https://ar.wikipedia.org/, https://www.wikipedia.org/, 1, 1
1413, https://ar.wikipedia.org/, https://www.wikipedia.org/, 1, 1
1804, https://ar.wikipedia.org/, https://www.wikipedia.org/, 1, 1
1935, https://ar.wikipedia.org/, https://www.wikipedia.org/, 1, 1
1968, https://ar.wikipedia.org/, https://www.wikipedia.org/, 1, 1
2002, https://ar.wikipedia.org/, https://www.wikipedia.org/, 1, 1
22, https://ar.wikipedia.org/, https://www.wikipedia.org/, 1, 1
46, https://ar.wikipedia.org/, https://www.wikipedia.org/, 1, 1
70907266, https://ar.wikipedia.org/, https://www.wikipedia.org/, 1, 1
60, https://ar.wikipedia.org/, https://www.wikipedia.org/, 1, 2
27, https://ar.wikipedia.org/, https://www.wikipedia.org/, 1, 1
2025, https://ar.wikipedia.org/, https://www.wikipedia.org/, 1, 1
06, https://ar.wikipedia.org/, https://www.wikipedia.org/, 1, 1
13, https://ace.wikipedia.org/, https://www.wikipedia.org/, 1, 1
023, https://ace.wikipedia.org/, https://www.wikipedia.org/, 1, 1
32, https://ace.wikipedia.org/, https://www.wikipedia.org/, 1, 1
601, https://ace.wikipedia.org/, https://www.wikipedia.org/, 1, 1
26, https://ace.wikipedia.org/, https://www.wikipedia.org/, 1, 1
12, https://ace.wikipedia.org/, https://www.wikipedia.org/, 1, 2
2004, https://ace.wikipedia.org/, https://www.wikipedia.org/, 1, 2
1908, https://ace.wikipedia.org/, https://www.wikipedia.org/, 1, 1
20, https://ace.wikipedia.org/, https://www.wikipedia.org/, 1, 1
25, https://ace.wikipedia.org/, https://www.wikipedia.org/, 1, 1
2009, https://ace.wikipedia.org/, https://www.wikipedia.org/, 1, 1
53, https://ace.wikipedia.org/, https://www.wikipedia.org/, 1, 1
2026, https://ace.wikipedia.org/, https://www.wikipedia.org/, 1, 3
153056, https://ace.wikipedia.org/, https://www.wikipedia.org/, 1, 1
347, https://ace.wikipedia.org/, https://www.wikipedia.org/, 1, 2
17, https://ace.wikipedia.org/, https://www.wikipedia.org/, 1, 1
2025, https://ace.wikipedia.org/, https://www.wikipedia.org/, 1, 1
08, https://ace.wikipedia.org/, https://www.wikipedia.org/, 1, 1
30, https://ace.wikipedia.org/, https://www.wikipedia.org/, 1, 1
2001, https://de.wikipedia.org/, https://www.wikipedia.org/, 1, 3
106, https://de.wikipedia.org/, https://www.wikipedia.org/, 1, 1
714, https://de.wikipedia.org/, https://www.wikipedia.org/, 1, 1
25, https://de.wikipedia.org/, https://www.wikipedia.org/, 1, 2
15, https://de.wikipedia.org/, https://www.wikipedia.org/, 1, 1
16, https://de.wikipedia.org/, https://www.wikipedia.org/, 1, 1
44, https://de.wikipedia.org/, https://www.wikipedia.org/, 1, 1
21, https://de.wikipedia.org/, https://www.wikipedia.org/, 1, 2
26, https://de.wikipedia.org/, https://www.wikipedia.org/, 1, 3
1826, https://de.wikipedia.org/, https://www.wikipedia.org/, 1, 1
13, https://de.wikipedia.org/, https://www.wikipedia.org/, 1, 1
1855, https://de.wikipedia.org/, https://www.wikipedia.org/, 1, 1
12, https://de.wikipedia.org/, https://www.wikipedia.org/, 1, 1
130, https://de.wikipedia.org/, https://www.wikipedia.org/, 1, 1
100, https://de.wikipedia.org/, https://www.wikipedia.org/, 1, 1
1751, https://de.wikipedia.org/, https://www.wikipedia.org/, 1, 1
1846, https://de.wikipedia.org/, https://www.wikipedia.org/, 1, 1
1866, https://de.wikipedia.org/, https://www.wikipedia.org/, 1, 1
1871, https://de.wikipedia.org/, https://www.wikipedia.org/, 1, 1
2006, https://de.wikipedia.org/, https://www.wikipedia.org/, 1, 1
2022, https://de.wikipedia.org/, https://www.wikipedia.org/, 1, 1
84, https://de.wikipedia.org/, https://www.wikipedia.org/, 1, 1
20, https://de.wikipedia.org/, https://www.wikipedia.org/, 1, 3
54, https://de.wikipedia.org/, https://www.wikipedia.org/, 1, 1
97, https://de.wikipedia.org/, https://www.wikipedia.org/, 1, 1
86, https://de.wikipedia.org/, https://www.wikipedia.org/, 1, 1
19, https://de.wikipedia.org/, https://www.wikipedia.org/, 1, 2
37, https://de.wikipedia.org/, https://www.wikipedia.org/, 1, 1
17, https://de.wikipedia.org/, https://www.wikipedia.org/, 1, 1
247114458, https://de.wikipedia.org/, https://www.wikipedia.org/, 1, 1
51, https://de.wikipedia.org/, https://www.wikipedia.org/, 1, 2
2024, https://de.wikipedia.org/, https://www.wikipedia.org/, 1, 1
874068, https://new.wikipedia.org/, https://www.wikipedia.org/, 1, 1
2001, https://awa.wikipedia.org/, https://www.wikipedia.org/, 1, 1
2020, https://awa.wikipedia.org/, https://www.wikipedia.org/, 1, 1
2026, https://awa.wikipedia.org/, https://www.wikipedia.org/, 1, 1
10, https://awa.wikipedia.org/, https://www.wikipedia.org/, 1, 2
00, https://awa.wikipedia.org/, https://www.wikipedia.org/, 1, 2
000, https://awa.wikipedia.org/, https://www.wikipedia.org/, 1, 3
27032, https://awa.wikipedia.org/, https://www.wikipedia.org/, 1, 1
208, https://btm.wikipedia.org/, https://www.wikipedia.org/, 1, 2
19, https://btm.wikipedia.org/, https://www.wikipedia.org/, 1, 1
